"# ------------------------------------"
"Report: Video Performance"
"Please note that the data below is filtered based on the filter applied in the report"
"Filtered dates: 2016-11-22 05:00:00 - 2020-08-02 04:59:59 (GMT)"
"Filtered entries: 0_1h6bi0qw"
"# ------------------------------------"
id,count_plays,sum_time_viewed,avg_time_viewed,count_loads,unique_known_users,avg_view_drop_off,avg_completion_rate,count_viral
20161226,6,33.2,5.5333333333333,9,1,0.5,0,0
20161227,7,30.433333333333,4.347619047619,6,1,0.39285714285714,0,0
20161228,0,0,0,1,1,0,0,0
20161229,4,30.433333333333,7.6083333333333,8,1,0.6875,0,0
20161230,4,30.433333333333,7.6083333333333,6,1,0.6875,0,0
20161231,0,0,0,0,0,0,0,0
20170101,1,0,0,3,1,0,0,0
20170102,5,35.966666666667,7.1933333333333,7,1,0.65,0,0
20170103,1,8.3,8.3,3,1,0.75,0,0
20170104,4,35.966666666667,8.9916666666667,7,1,0.8125,0,0
20170105,3,24.9,8.3,5,1,0.75,0,0
20170106,2,13.833333333333,6.9166666666667,2,1,0.625,0,0
20170107,4,16.6,4.15,5,1,0.375,0,0
20170108,2,8.3,4.15,5,1,0.375,0,0
20170109,1,0,0,5,1,0,0,0
20170110,5,19.366666666667,3.8733333333333,8,1,0.35,0,0
20170111,6,33.2,5.5333333333333,7,1,0.5,0,0
20170112,4,16.6,4.15,12,1,0.375,0,0
20170113,5,16.6,3.32,8,1,0.3,0,0
20170114,4,16.6,4.15,6,1,0.375,0,0
20170115,2,19.366666666667,9.6833333333333,3,1,0.875,0,0
20170116,2,19.366666666667,9.6833333333333,3,1,0.875,0,0
20170117,5,27.666666666667,5.5333333333333,8,1,0.5,0,0
20170118,4,19.366666666667,4.8416666666667,7,1,0.4375,0,0
20170119,2,0,0,4,1,0,0,0
20170120,0,0,0,2,1,0,0,0
20170121,1,8.3,8.3,5,1,0.75,0,0
20170122,1,8.3,8.3,3,1,0.75,0,0
20170123,1,8.3,8.3,1,1,0.75,0,0
20170124,0,0,0,0,0,0,0,0
20170125,0,0,0,0,0,0,0,0
20170126,0,0,0,0,0,0,0,0
20170127,0,0,0,0,0,0,0,0
20170128,0,0,0,0,0,0,0,0
20170129,0,0,0,0,0,0,0,0
20170130,0,0,0,0,0,0,0,0
20170131,0,0,0,0,0,0,0,0
20170201,0,0,0,0,0,0,0,0
20170202,0,0,0,0,0,0,0,0
20170203,0,0,0,0,0,0,0,0
20170204,0,0,0,0,0,0,0,0
20170205,0,0,0,0,0,0,0,0
20170206,0,0,0,0,0,0,0,0
20170207,0,0,0,0,0,0,0,0
20170208,0,0,0,0,0,0,0,0
20170209,0,0,0,0,0,0,0,0
20170210,0,0,0,0,0,0,0,0
20170211,0,0,0,0,0,0,0,0
20170212,0,0,0,0,0,0,0,0
20170213,0,0,0,0,0,0,0,0
20170214,0,0,0,0,0,0,0,0
20170215,0,0,0,0,0,0,0,0
20170216,0,0,0,0,0,0,0,0
20170217,0,0,0,0,0,0,0,0
20170218,0,0,0,0,0,0,0,0
20170219,0,0,0,0,0,0,0,0
20170220,0,0,0,0,0,0,0,0
20170221,0,0,0,0,0,0,0,0
20170222,0,0,0,0,0,0,0,0
20170223,0,0,0,0,0,0,0,0
20170224,0,0,0,0,0,0,0,0
20170225,0,0,0,0,0,0,0,0
20170226,0,0,0,0,0,0,0,0
20170227,0,0,0,0,0,0,0,0
20170228,0,0,0,0,0,0,0,0
20170301,0,0,0,0,0,0,0,0
20170302,0,0,0,0,0,0,0,0
20170303,0,0,0,0,0,0,0,0
20170304,0,0,0,0,0,0,0,0
20170305,0,0,0,0,0,0,0,0
20170306,0,0,0,0,0,0,0,0
20170307,0,0,0,0,0,0,0,0
20170308,0,0,0,0,0,0,0,0
20170309,0,0,0,0,0,0,0,0
20170310,0,0,0,0,0,0,0,0
20170311,0,0,0,0,0,0,0,0
20170312,0,0,0,0,0,0,0,0
20170313,0,0,0,0,0,0,0,0
20170314,0,0,0,0,0,0,0,0
20170315,0,0,0,0,0,0,0,0
20170316,0,0,0,0,0,0,0,0
20170317,0,0,0,0,0,0,0,0
20170318,0,0,0,0,0,0,0,0
20170319,0,0,0,0,0,0,0,0
20170320,0,0,0,0,0,0,0,0
20170321,0,0,0,0,0,0,0,0
20170322,0,0,0,0,0,0,0,0
20170323,0,0,0,0,0,0,0,0
20170324,0,0,0,0,0,0,0,0
20170325,0,0,0,0,0,0,0,0
20170326,0,0,0,0,0,0,0,0
20170327,0,0,0,0,0,0,0,0
20170328,0,0,0,0,0,0,0,0
20170329,0,0,0,0,0,0,0,0
20170330,0,0,0,0,0,0,0,0
20170331,0,0,0,0,0,0,0,0
20170401,0,0,0,0,0,0,0,0
20170402,0,0,0,0,0,0,0,0
20170403,0,0,0,0,0,0,0,0
20170404,0,0,0,0,0,0,0,0
20170405,0,0,0,0,0,0,0,0
20170406,0,0,0,0,0,0,0,0
20170407,0,0,0,0,0,0,0,0
20170408,0,0,0,0,0,0,0,0
20170409,0,0,0,0,0,0,0,0
20170410,0,0,0,0,0,0,0,0
20170411,0,0,0,0,0,0,0,0
20170412,0,0,0,0,0,0,0,0
20170413,0,0,0,0,0,0,0,0
20170414,0,0,0,0,0,0,0,0
20170415,0,0,0,0,0,0,0,0
20170416,0,0,0,0,0,0,0,0
20170417,0,0,0,0,0,0,0,0
20170418,0,0,0,0,0,0,0,0
20170419,0,0,0,0,0,0,0,0
20170420,0,0,0,0,0,0,0,0
20170421,0,0,0,0,0,0,0,0
20170422,0,0,0,0,0,0,0,0
20170423,0,0,0,0,0,0,0,0
20170424,0,0,0,0,0,0,0,0
20170425,0,0,0,0,0,0,0,0
20170426,0,0,0,0,0,0,0,0
20170427,0,0,0,0,0,0,0,0
20170428,0,0,0,0,0,0,0,0
20170429,0,0,0,0,0,0,0,0
20170430,0,0,0,0,0,0,0,0
20170501,0,0,0,0,0,0,0,0
20170502,0,0,0,0,0,0,0,0
20170503,0,0,0,0,0,0,0,0
20170504,0,0,0,0,0,0,0,0
20170505,0,0,0,0,0,0,0,0
20170506,0,0,0,0,0,0,0,0
20170507,0,0,0,0,0,0,0,0
20170508,0,0,0,0,0,0,0,0
20170509,0,0,0,0,0,0,0,0
20170510,0,0,0,0,0,0,0,0
20170511,0,0,0,0,0,0,0,0
20170512,0,0,0,0,0,0,0,0
20170513,0,0,0,0,0,0,0,0
20170514,0,0,0,0,0,0,0,0
20170515,0,0,0,0,0,0,0,0
20170516,0,0,0,0,0,0,0,0
20170517,0,0,0,0,0,0,0,0
20170518,0,0,0,0,0,0,0,0
20170519,0,0,0,0,0,0,0,0
20170520,0,0,0,0,0,0,0,0
20170521,0,0,0,0,0,0,0,0
20170522,0,0,0,0,0,0,0,0
20170523,0,0,0,0,0,0,0,0
20170524,0,0,0,0,0,0,0,0
20170525,0,0,0,0,0,0,0,0
20170526,0,0,0,0,0,0,0,0
20170527,0,0,0,0,0,0,0,0
20170528,0,0,0,0,0,0,0,0
20170529,0,0,0,0,0,0,0,0
20170530,0,0,0,0,0,0,0,0
20170531,0,0,0,0,0,0,0,0
20170601,0,0,0,0,0,0,0,0
20170602,0,0,0,0,0,0,0,0
20170603,0,0,0,0,0,0,0,0
20170604,0,0,0,0,0,0,0,0
20170605,0,0,0,0,0,0,0,0
20170606,0,0,0,0,0,0,0,0
20170607,0,0,0,0,0,0,0,0
20170608,0,0,0,0,0,0,0,0
20170609,0,0,0,0,0,0,0,0
20170610,0,0,0,0,0,0,0,0
20170611,0,0,0,0,0,0,0,0
20170612,0,0,0,0,0,0,0,0
20170613,0,0,0,0,0,0,0,0
20170614,0,0,0,0,0,0,0,0
20170615,0,0,0,0,0,0,0,0
20170616,0,0,0,0,0,0,0,0
20170617,0,0,0,0,0,0,0,0
20170618,0,0,0,0,0,0,0,0
20170619,0,0,0,0,0,0,0,0
20170620,0,0,0,0,0,0,0,0
20170621,0,0,0,0,0,0,0,0
20170622,0,0,0,0,0,0,0,0
20170623,0,0,0,0,0,0,0,0
20170624,0,0,0,0,0,0,0,0
20170625,0,0,0,0,0,0,0,0
20170626,0,0,0,0,0,0,0,0
20170627,0,0,0,0,0,0,0,0
20170628,0,0,0,0,0,0,0,0
20170629,0,0,0,0,0,0,0,0
20170630,0,0,0,0,0,0,0,0
20170701,0,0,0,0,0,0,0,0
20170702,0,0,0,0,0,0,0,0
20170703,0,0,0,0,0,0,0,0
20170704,0,0,0,0,0,0,0,0
20170705,0,0,0,0,0,0,0,0
20170706,0,0,0,0,0,0,0,0
20170707,0,0,0,0,0,0,0,0
20170708,0,0,0,0,0,0,0,0
20170709,0,0,0,0,0,0,0,0
20170710,0,0,0,0,0,0,0,0
20170711,0,0,0,0,0,0,0,0
20170712,0,0,0,0,0,0,0,0
20170713,0,0,0,0,0,0,0,0
20170714,0,0,0,0,0,0,0,0
20170715,0,0,0,0,0,0,0,0
20170716,0,0,0,0,0,0,0,0
20170717,0,0,0,0,0,0,0,0
20170718,0,0,0,0,0,0,0,0
20170719,0,0,0,0,0,0,0,0
20170720,0,0,0,0,0,0,0,0
20170721,0,0,0,0,0,0,0,0
20170722,0,0,0,0,0,0,0,0
20170723,0,0,0,0,0,0,0,0
20170724,0,0,0,0,0,0,0,0
20170725,0,0,0,0,0,0,0,0
20170726,0,0,0,0,0,0,0,0
20170727,0,0,0,0,0,0,0,0
20170728,0,0,0,0,0,0,0,0
20170729,0,0,0,0,0,0,0,0
20170730,0,0,0,0,0,0,0,0
20170731,0,0,0,0,0,0,0,0
20170801,0,0,0,0,0,0,0,0
20170802,0,0,0,0,0,0,0,0
20170803,0,0,0,0,0,0,0,0
20170804,0,0,0,0,0,0,0,0
20170805,0,0,0,0,0,0,0,0
20170806,0,0,0,0,0,0,0,0
20170807,0,0,0,0,0,0,0,0
20170808,0,0,0,0,0,0,0,0
20170809,0,0,0,0,0,0,0,0
20170810,0,0,0,0,0,0,0,0
20170811,0,0,0,0,0,0,0,0
20170812,0,0,0,0,0,0,0,0
20170813,0,0,0,0,0,0,0,0
20170814,0,0,0,0,0,0,0,0
20170815,0,0,0,0,0,0,0,0
20170816,0,0,0,0,0,0,0,0
20170817,0,0,0,0,0,0,0,0
20170818,0,0,0,0,0,0,0,0
20170819,0,0,0,0,0,0,0,0
20170820,0,0,0,0,0,0,0,0
20170821,0,0,0,0,0,0,0,0
20170822,0,0,0,0,0,0,0,0
20170823,0,0,0,0,0,0,0,0
20170824,0,0,0,0,0,0,0,0
20170825,0,0,0,0,0,0,0,0
20170826,0,0,0,0,0,0,0,0
20170827,0,0,0,0,0,0,0,0
20170828,0,0,0,0,0,0,0,0
20170829,0,0,0,0,0,0,0,0
20170830,0,0,0,0,0,0,0,0
20170831,0,0,0,0,0,0,0,0
20170901,0,0,0,0,0,0,0,0
20170902,0,0,0,0,0,0,0,0
20170903,0,0,0,0,0,0,0,0
20170904,0,0,0,0,0,0,0,0
20170905,0,0,0,0,0,0,0,0
20170906,0,0,0,0,0,0,0,0
20170907,0,0,0,0,0,0,0,0
20170908,0,0,0,0,0,0,0,0
20170909,0,0,0,0,0,0,0,0
20170910,0,0,0,0,0,0,0,0
20170911,0,0,0,0,0,0,0,0
20170912,0,0,0,0,0,0,0,0
20170913,0,0,0,0,0,0,0,0
20170914,0,0,0,0,0,0,0,0
20170915,0,0,0,0,0,0,0,0
20170916,0,0,0,0,0,0,0,0
20170917,0,0,0,0,0,0,0,0
20170918,0,0,0,0,0,0,0,0
20170919,0,0,0,0,0,0,0,0
20170920,0,0,0,0,0,0,0,0
20170921,0,0,0,0,0,0,0,0
20170922,0,0,0,0,0,0,0,0
20170923,0,0,0,0,0,0,0,0
20170924,0,0,0,0,0,0,0,0
20170925,0,0,0,0,0,0,0,0
20170926,0,0,0,0,0,0,0,0
20170927,0,0,0,0,0,0,0,0
20170928,0,0,0,0,0,0,0,0
20170929,0,0,0,0,0,0,0,0
20170930,0,0,0,0,0,0,0,0
20171001,0,0,0,0,0,0,0,0
20171002,0,0,0,0,0,0,0,0
20171003,0,0,0,0,0,0,0,0
20171004,0,0,0,0,0,0,0,0
20171005,0,0,0,0,0,0,0,0
20171006,0,0,0,0,0,0,0,0
20171007,0,0,0,0,0,0,0,0
20171008,0,0,0,0,0,0,0,0
20171009,0,0,0,0,0,0,0,0
20171010,0,0,0,0,0,0,0,0
20171011,0,0,0,0,0,0,0,0
20171012,0,0,0,0,0,0,0,0
20171013,0,0,0,0,0,0,0,0
20171014,0,0,0,0,0,0,0,0
20171015,0,0,0,0,0,0,0,0
20171016,0,0,0,0,0,0,0,0
20171017,0,0,0,0,0,0,0,0
20171018,0,0,0,0,0,0,0,0
20171019,0,0,0,0,0,0,0,0
20171020,0,0,0,0,0,0,0,0
20171021,0,0,0,0,0,0,0,0
20171022,0,0,0,0,0,0,0,0
20171023,0,0,0,0,0,0,0,0
20171024,0,0,0,0,0,0,0,0
20171025,0,0,0,0,0,0,0,0
20171026,0,0,0,0,0,0,0,0
20171027,0,0,0,0,0,0,0,0
20171028,0,0,0,0,0,0,0,0
20171029,0,0,0,0,0,0,0,0
20171030,0,0,0,0,0,0,0,0
20171031,0,0,0,0,0,0,0,0
20171101,0,0,0,0,0,0,0,0
20171102,0,0,0,0,0,0,0,0
20171103,0,0,0,0,0,0,0,0
20171104,0,0,0,0,0,0,0,0
20171105,0,0,0,0,0,0,0,0
20171106,0,0,0,0,0,0,0,0
20171107,0,0,0,0,0,0,0,0
20171108,0,0,0,0,0,0,0,0
20171109,0,0,0,0,0,0,0,0
20171110,0,0,0,0,0,0,0,0
20171111,0,0,0,0,0,0,0,0
20171112,0,0,0,0,0,0,0,0
20171113,0,0,0,0,0,0,0,0
20171114,0,0,0,0,0,0,0,0
20171115,0,0,0,0,0,0,0,0
20171116,0,0,0,0,0,0,0,0
20171117,0,0,0,0,0,0,0,0
20171118,0,0,0,0,0,0,0,0
20171119,0,0,0,0,0,0,0,0
20171120,0,0,0,0,0,0,0,0
20171121,0,0,0,0,0,0,0,0
20171122,0,0,0,0,0,0,0,0
20171123,0,0,0,0,0,0,0,0
20171124,0,0,0,0,0,0,0,0
20171125,0,0,0,0,0,0,0,0
20171126,0,0,0,0,0,0,0,0
20171127,0,0,0,0,0,0,0,0
20171128,0,0,0,0,0,0,0,0
20171129,0,0,0,0,0,0,0,0
20171130,0,0,0,0,0,0,0,0
20171201,0,0,0,0,0,0,0,0
20171202,0,0,0,0,0,0,0,0
20171203,0,0,0,0,0,0,0,0
20171204,0,0,0,0,0,0,0,0
20171205,0,0,0,0,0,0,0,0
20171206,0,0,0,0,0,0,0,0
20171207,0,0,0,0,0,0,0,0
20171208,0,0,0,0,0,0,0,0
20171209,0,0,0,0,0,0,0,0
20171210,0,0,0,0,0,0,0,0
20171211,0,0,0,0,0,0,0,0
20171212,0,0,0,0,0,0,0,0
20171213,0,0,0,0,0,0,0,0
20171214,0,0,0,0,0,0,0,0
20171215,0,0,0,0,0,0,0,0
20171216,0,0,0,0,0,0,0,0
20171217,0,0,0,0,0,0,0,0
20171218,0,0,0,0,0,0,0,0
20171219,0,0,0,0,0,0,0,0
20171220,0,0,0,0,0,0,0,0
20171221,0,0,0,0,0,0,0,0
20171222,0,0,0,0,0,0,0,0
20171223,0,0,0,0,0,0,0,0
20171224,0,0,0,0,0,0,0,0
20171225,0,0,0,0,0,0,0,0
20171226,0,0,0,0,0,0,0,0
20171227,0,0,0,0,0,0,0,0
20171228,0,0,0,0,0,0,0,0
20171229,0,0,0,0,0,0,0,0
20171230,0,0,0,0,0,0,0,0
20171231,0,0,0,0,0,0,0,0
20180101,0,0,0,0,0,0,0,0
20180102,0,0,0,0,0,0,0,0
20180103,0,0,0,0,0,0,0,0
20180104,0,0,0,0,0,0,0,0
20180105,0,0,0,0,0,0,0,0
20180106,0,0,0,0,0,0,0,0
20180107,0,0,0,0,0,0,0,0
20180108,0,0,0,0,0,0,0,0
20180109,0,0,0,0,0,0,0,0
20180110,0,0,0,0,0,0,0,0
20180111,0,0,0,0,0,0,0,0
20180112,0,0,0,0,0,0,0,0
20180113,0,0,0,0,0,0,0,0
20180114,0,0,0,0,0,0,0,0
20180115,0,0,0,0,0,0,0,0
20180116,0,0,0,0,0,0,0,0
20180117,0,0,0,0,0,0,0,0
20180118,0,0,0,0,0,0,0,0
20180119,0,0,0,0,0,0,0,0
20180120,0,0,0,0,0,0,0,0
20180121,0,0,0,0,0,0,0,0
20180122,0,0,0,0,0,0,0,0
20180123,0,0,0,0,0,0,0,0
20180124,0,0,0,0,0,0,0,0
20180125,0,0,0,0,0,0,0,0
20180126,0,0,0,0,0,0,0,0
20180127,0,0,0,0,0,0,0,0
20180128,0,0,0,0,0,0,0,0
20180129,0,0,0,0,0,0,0,0
20180130,0,0,0,0,0,0,0,0
20180131,0,0,0,0,0,0,0,0
20180201,0,0,0,0,0,0,0,0
20180202,0,0,0,1,1,0,0,0
20180203,0,0,0,0,0,0,0,0
20180204,0,0,0,0,0,0,0,0
20180205,0,0,0,0,0,0,0,0
20180206,0,0,0,0,0,0,0,0
20180207,1,8.3,8.3,4,1,0.75,0,0
20180208,1,8.3,8.3,4,1,0.75,0,0
20180209,5,35.966666666667,7.1933333333333,6,1,0.65,0,0
20180210,2,2.7666666666667,1.3833333333333,3,1,0.125,0,0
20180211,1,8.3,8.3,4,1,0.75,0,0
20180212,3,24.9,8.3,6,1,0.75,0,0
20180213,5,24.9,4.98,5,1,0.45,0,0
20180214,2,2.7666666666667,1.3833333333333,2,1,0.125,0,0
20180215,1,8.3,8.3,3,1,0.75,0,0
20180216,1,0,0,2,1,0,0,0
20180217,1,11.066666666667,11.066666666667,1,1,1,0,0
20180218,3,8.3,2.7666666666667,3,1,0.25,0,0
20180219,2,8.3,4.15,5,1,0.375,0,0
20180220,1,0,0,5,1,0,0,0
20180221,1,8.3,8.3,3,1,0.75,0,0
20180222,0,0,0,0,0,0,0,0
20180223,3,8.3,2.7666666666667,6,1,0.25,0,0
20180224,3,19.366666666667,6.4555555555556,4,1,0.58333333333333,0,0
20180225,5,35.966666666667,7.1933333333333,6,1,0.65,0,0
20180226,1,8.3,8.3,4,1,0.75,0,0
20180227,0,0,0,2,1,0,0,0
20180228,1,11.066666666667,11.066666666667,1,1,1,0,0
20180301,0,0,0,4,1,0,0,0
20180302,2,16.6,8.3,2,1,0.75,0,0
20180303,2,8.3,4.15,5,1,0.375,0,0
20180304,2,8.3,4.15,5,1,0.375,0,0
20180305,3,24.9,8.3,5,1,0.75,0,0
20180306,6,8.3,1.3833333333333,11,1,0.125,0,0
20180307,3,24.9,8.3,4,1,0.75,0,0
20180308,2,16.6,8.3,2,1,0.75,0,0
20180309,7,44.266666666667,6.3238095238095,8,1,0.57142857142857,0,0
20180310,3,22.133333333333,7.3777777777778,5,1,0.66666666666667,0,0
20180311,4,27.666666666667,6.9166666666667,6,1,0.625,0,0
20180312,0,0,0,1,1,0,0,0
20180313,1,5.5333333333333,5.5333333333333,2,1,0.5,0,0
20180314,2,22.133333333333,11.066666666667,1,1,1,0,0
20180315,3,11.066666666667,3.6888888888889,4,1,0.33333333333333,0,0
20180316,3,13.833333333333,4.6111111111111,4,1,0.41666666666667,0,0
20180317,1,8.3,8.3,1,1,0.75,0,0
20180318,1,0,0,9,1,0,0,0
20180319,3,11.066666666667,3.6888888888889,6,1,0.33333333333333,0,0
20180320,4,16.6,4.15,5,1,0.375,0,0
20180321,3,8.3,2.7666666666667,5,1,0.25,0,0
20180322,3,22.133333333333,7.3777777777778,5,1,0.66666666666667,0,0
20180323,0,0,0,0,0,0,0,0
20180324,0,0,0,1,1,0,0,0
20180325,0,0,0,0,0,0,0,0
20180326,0,0,0,0,0,0,0,0
20180327,0,0,0,0,0,0,0,0
20180328,1,11.066666666667,11.066666666667,2,1,1,0,0
20180329,1,0,0,1,1,0,0,0
20180330,0,0,0,0,0,0,0,0
20180331,0,0,0,0,0,0,0,0
20180401,2,8.3,4.15,2,1,0.375,0,0
20180402,0,0,0,0,0,0,0,0
20180403,1,8.3,8.3,1,1,0.75,0,0
20180404,0,0,0,0,0,0,0,0
20180405,0,0,0,0,0,0,0,0
20180406,0,0,0,1,1,0,0,0
20180407,0,0,0,0,0,0,0,0
20180408,0,0,0,0,0,0,0,0
20180409,0,0,0,0,0,0,0,0
20180410,0,0,0,0,0,0,0,0
20180411,0,0,0,0,0,0,0,0
20180412,0,0,0,0,0,0,0,0
20180413,0,0,0,1,1,0,0,0
20180414,0,0,0,0,0,0,0,0
20180415,0,0,0,1,1,0,0,0
20180416,0,0,0,0,0,0,0,0
20180417,0,0,0,0,0,0,0,0
20180418,0,0,0,0,0,0,0,0
20180419,0,0,0,0,0,0,0,0
20180420,0,0,0,0,0,0,0,0
20180421,0,0,0,0,0,0,0,0
20180422,1,8.3,8.3,2,1,0.75,0,0
20180423,0,0,0,0,0,0,0,0
20180424,0,0,0,0,0,0,0,0
20180425,0,0,0,0,0,0,0,0
20180426,0,0,0,1,1,0,0,0
20180427,0,0,0,0,0,0,0,0
20180428,1,8.3,8.3,1,1,0.75,0,0
20180429,0,0,0,0,0,0,0,0
20180430,1,11.066666666667,11.066666666667,2,1,1,0,0
20180501,0,0,0,0,0,0,0,0
20180502,0,0,0,0,0,0,0,0
20180503,0,0,0,0,0,0,0,0
20180504,0,0,0,0,0,0,0,0
20180505,0,0,0,1,1,0,0,0
20180506,0,0,0,0,0,0,0,0
20180507,0,0,0,0,0,0,0,0
20180508,0,0,0,0,0,0,0,0
20180509,0,0,0,1,1,0,0,0
20180510,0,0,0,0,0,0,0,0
20180511,0,0,0,0,0,0,0,0
20180512,0,0,0,0,0,0,0,0
20180513,0,0,0,0,0,0,0,0
20180514,0,0,0,0,0,0,0,0
20180515,0,0,0,0,0,0,0,0
20180516,0,0,0,0,0,0,0,0
20180517,0,0,0,0,0,0,0,0
20180518,0,0,0,0,0,0,0,0
20180519,0,0,0,0,0,0,0,0
20180520,0,0,0,0,0,0,0,0
20180521,0,0,0,0,0,0,0,0
20180522,0,0,0,0,0,0,0,0
20180523,0,0,0,0,0,0,0,0
20180524,0,0,0,0,0,0,0,0
20180525,0,0,0,0,0,0,0,0
20180526,0,0,0,1,1,0,0,0
20180527,0,0,0,0,0,0,0,0
20180528,0,0,0,0,0,0,0,0
20180529,0,0,0,0,0,0,0,0
20180530,0,0,0,0,0,0,0,0
20180531,0,0,0,0,0,0,0,0
20180601,0,0,0,0,0,0,0,0
20180602,0,0,0,0,0,0,0,0
20180603,0,0,0,0,0,0,0,0
20180604,1,11.066666666667,11.066666666667,1,1,1,0,0
20180605,0,0,0,0,0,0,0,0
20180606,0,0,0,0,0,0,0,0
20180607,0,0,0,0,0,0,0,0
20180608,0,0,0,0,0,0,0,0
20180609,0,0,0,0,0,0,0,0
20180610,0,0,0,0,0,0,0,0
20180611,0,0,0,0,0,0,0,0
20180612,0,0,0,0,0,0,0,0
20180613,0,0,0,1,1,0,0,0
20180614,0,0,0,0,0,0,0,0
20180615,2,0,0,2,1,0,0,0
20180616,1,8.3,8.3,1,1,0.75,0,0
20180617,0,0,0,0,0,0,0,0
20180618,0,0,0,0,0,0,0,0
20180619,0,0,0,0,0,0,0,0
20180620,0,0,0,1,1,0,0,0
20180621,2,5.5333333333333,2.7666666666667,2,1,0.25,0,0
20180622,0,0,0,1,1,0,0,0
20180623,0,0,0,0,0,0,0,0
20180624,0,0,0,0,0,0,0,0
20180625,0,0,0,0,0,0,0,0
20180626,0,0,0,0,0,0,0,0
20180627,0,0,0,0,0,0,0,0
20180628,0,0,0,0,0,0,0,0
20180629,0,0,0,0,0,0,0,0
20180630,0,0,0,0,0,0,0,0
20180701,0,0,0,0,0,0,0,0
20180702,1,8.3,8.3,1,1,0.75,0,0
20180703,0,0,0,0,0,0,0,0
20180704,0,0,0,0,0,0,0,0
20180705,0,0,0,0,0,0,0,0
20180706,0,0,0,0,0,0,0,0
20180707,0,0,0,0,0,0,0,0
20180708,0,0,0,0,0,0,0,0
20180709,0,0,0,0,0,0,0,0
20180710,0,0,0,1,1,0,0,0
20180711,0,0,0,1,1,0,0,0
20180712,0,0,0,0,0,0,0,0
20180713,0,0,0,0,0,0,0,0
20180714,0,0,0,1,1,0,0,0
20180715,2,13.833333333333,6.9166666666667,1,1,0.625,0,0
20180716,0,0,0,1,1,0,0,0
20180717,0,0,0,1,1,0,0,0
20180718,0,0,0,0,0,0,0,0
20180719,0,0,0,0,0,0,0,0
20180720,1,8.3,8.3,2,1,0.75,0,0
20180721,1,8.3,8.3,1,1,0.75,0,0
20180722,0,0,0,0,1,0,0,0
20180723,0,0,0,0,0,0,0,0
20180724,0,0,0,0,0,0,0,0
20180725,0,0,0,0,0,0,0,0
20180726,0,0,0,0,0,0,0,0
20180727,0,0,0,1,1,0,0,0
20180728,2,19.366666666667,9.6833333333333,2,1,0.875,0,0
20180729,0,0,0,0,0,0,0,0
20180730,0,0,0,0,0,0,0,0
20180731,0,0,0,0,0,0,0,0
20180801,0,0,0,0,0,0,0,0
20180802,0,0,0,1,1,0,0,0
20180803,0,0,0,0,0,0,0,0
20180804,0,0,0,0,0,0,0,0
20180805,0,0,0,0,0,0,0,0
20180806,0,0,0,0,0,0,0,0
20180807,2,13.833333333333,6.9166666666667,2,1,0.625,0,0
20180808,0,0,0,0,0,0,0,0
20180809,0,0,0,0,0,0,0,0
